"YEAR","REGION","STATEFIP","STATECENSUS","METRO","METAREA","COUNTY","METFIPS","INDIVIDCC","FAMINC","AGE","SEX","RACE","MARST","HISPAN","VOTEREG","VOWHYNOT","VOYNOTREG","VOTEHOW","VOTEWHEN","VOREGHOW","VOTERES","VOTERESP"
2012,31,37,56,1,9998,0,99998,0,842,35,1,100,1,0,2,99,99,1,2,97,7,1
2012,31,37,56,1,9998,0,99998,0,842,36,2,100,1,0,2,99,99,1,2,97,7,2
2012,31,37,56,1,9998,0,99998,0,842,5,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,842,8,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,842,65,1,100,1,0,2,99,99,1,1,97,7,2
2012,31,37,56,1,9998,0,99998,0,842,63,2,100,1,0,2,99,99,1,1,97,7,1
2012,31,37,56,1,9998,0,99998,0,841,50,1,100,6,0,2,99,99,1,1,97,7,1
2012,31,37,56,1,9998,0,99998,0,600,49,1,100,6,0,2,99,99,2,2,3,7,1
2012,31,37,56,1,9998,0,99998,0,600,53,1,100,6,0,2,99,99,2,2,3,7,2
2012,31,37,56,1,9998,0,99998,0,430,85,1,200,4,0,2,99,99,1,2,6,5,1
2012,31,37,56,1,9998,0,99998,0,500,27,2,200,6,0,2,99,99,1,2,5,2,1
2012,31,37,56,1,9998,0,99998,0,500,4,2,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,500,8,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,56,1,200,1,0,2,99,99,1,2,7,7,2
2012,31,37,56,1,9998,0,99998,0,720,49,2,200,1,0,2,99,99,1,2,7,7,1
2012,31,37,56,1,9998,0,99998,0,720,27,1,200,3,0,2,99,99,1,2,7,7,2
2012,31,37,56,1,9998,0,99998,0,740,80,1,100,4,0,2,99,99,1,1,5,7,1
2012,31,37,56,1,9998,0,99998,0,500,46,2,200,4,0,2,99,99,1,2,2,2,1
2012,31,37,56,1,9998,0,99998,0,500,27,2,200,6,0,2,99,99,1,2,97,5,2
2012,31,37,56,1,9998,0,99998,0,720,59,2,100,1,0,2,99,99,1,1,97,6,1
2012,31,37,56,1,9998,0,99998,0,720,66,1,100,1,0,0,99,6,99,99,99,6,2
2012,31,37,56,1,9998,37155,99998,0,500,53,2,300,6,0,2,99,99,1,1,4,7,1
2012,31,37,56,1,9998,37097,99998,0,730,42,1,100,6,0,2,99,99,1,1,5,7,1
2012,31,37,56,1,9998,0,99998,0,843,41,1,100,1,0,2,99,99,1,2,5,7,2
2012,31,37,56,1,9998,0,99998,0,843,47,2,100,1,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,843,12,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,843,80,2,100,5,0,2,99,99,1,2,5,7,2
2012,31,37,56,1,9998,0,99998,0,710,54,2,100,6,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,841,41,2,100,1,0,2,99,99,1,1,3,7,1
2012,31,37,56,1,9998,0,99998,0,841,39,1,651,1,0,2,99,99,1,1,3,7,2
2012,31,37,56,1,9998,0,99998,0,841,8,1,651,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,841,13,2,803,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37097,99998,0,730,55,1,100,4,0,2,99,99,1,1,1,7,1
2012,31,37,56,1,9998,0,99998,0,820,59,2,100,1,0,2,99,99,1,1,1,2,1
2012,31,37,56,1,9998,0,99998,0,820,60,1,100,1,0,2,99,99,1,1,1,2,2
2012,31,37,56,1,9998,0,99998,0,210,17,1,200,6,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,210,37,2,200,5,0,2,99,99,1,2,1,6,2
2012,31,37,56,1,9998,0,99998,0,210,7,2,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,210,15,1,200,6,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,210,16,2,200,6,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,210,55,2,200,6,0,2,99,99,1,2,1,6,2
2012,31,37,56,1,9998,0,99998,0,210,85,2,100,5,0,2,99,99,1,1,1,7,1
2012,31,37,56,1,9998,0,99998,0,841,58,2,100,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,841,67,1,100,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,841,19,1,100,6,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,842,64,1,100,1,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,842,62,2,100,1,0,2,99,99,1,2,5,7,2
2012,31,37,56,1,9998,0,99998,0,820,56,1,100,2,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,843,53,1,100,1,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,843,53,2,100,1,0,0,99,6,99,99,99,7,1
2012,31,37,56,1,9998,0,99998,0,843,25,2,100,6,0,0,99,6,99,99,99,2,2
2012,31,37,56,1,9998,37155,99998,0,843,38,1,300,1,0,1,5,99,99,99,1,5,1
2012,31,37,56,1,9998,37155,99998,0,843,38,2,300,1,0,1,5,99,99,99,1,5,1
2012,31,37,56,1,9998,37155,99998,0,843,9,1,300,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37155,99998,0,843,19,2,300,6,0,0,99,2,99,99,99,5,2
2012,31,37,56,1,9998,0,99998,0,820,52,1,100,1,0,2,99,99,1,1,7,7,2
2012,31,37,56,1,9998,0,99998,0,820,53,2,100,1,0,2,99,99,1,1,7,7,1
2012,31,37,56,1,9998,0,99998,0,820,30,2,100,3,0,2,99,99,1,1,7,7,2
2012,31,37,56,1,9998,0,99998,0,820,2,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,63,2,200,5,0,2,99,99,1,2,1,6,1
2012,31,37,56,1,9998,0,99998,0,430,53,2,100,4,0,0,99,8,99,99,99,3,1
2012,31,37,56,1,9998,0,99998,0,600,39,2,200,3,0,1,11,99,99,99,5,6,1
2012,31,37,56,1,9998,0,99998,0,600,9,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,600,18,1,200,6,0,0,99,2,99,99,99,6,2
2012,31,37,56,1,9998,0,99998,0,600,20,1,200,6,0,0,99,2,99,99,99,6,2
2012,31,37,56,1,9998,0,99998,0,842,63,2,100,1,0,2,99,99,1,1,97,7,1
2012,31,37,56,1,9998,0,99998,0,842,66,1,100,1,0,2,99,99,1,1,97,7,2
2012,31,37,56,1,9998,0,99998,0,730,38,2,100,6,0,2,99,99,1,1,97,7,1
2012,31,37,56,1,9998,0,99998,0,100,41,1,200,6,0,0,99,1,99,99,99,5,1
2012,31,37,56,1,9998,37057,99998,0,841,30,1,100,1,0,2,99,99,1,1,1,7,1
2012,31,37,56,1,9998,37057,99998,0,841,26,2,100,1,0,2,99,99,1,1,1,7,1
2012,31,37,56,1,9998,0,99998,0,842,67,1,200,1,0,2,99,99,1,1,1,7,1
2012,31,37,56,1,9998,0,99998,0,842,54,2,200,1,0,2,99,99,1,1,1,7,2
2012,31,37,56,1,9998,0,99998,0,600,65,1,100,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,600,63,2,100,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,37097,99998,0,740,85,1,200,2,0,2,99,99,1,2,98,98,9
2012,31,37,56,1,9998,0,99998,0,843,54,2,100,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,843,58,1,100,1,0,2,99,99,1,2,1,7,2
2012,31,37,56,1,9998,37155,99998,0,210,40,1,100,6,0,0,99,2,99,99,99,7,1
2012,31,37,56,1,9998,0,99998,0,710,48,2,100,4,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,100,55,2,100,2,0,2,99,99,1,2,7,6,1
2012,31,37,56,1,9998,0,99998,0,830,56,1,100,1,0,2,99,99,1,1,5,7,2
2012,31,37,56,1,9998,0,99998,0,830,54,2,100,1,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,830,17,2,100,6,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37057,99998,0,830,58,2,100,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,37057,99998,0,830,61,1,100,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,100,30,1,100,6,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,47,2,100,1,0,98,99,99,99,99,99,7,1
2012,31,37,56,1,9998,0,99998,0,720,41,1,100,1,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,9,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,10,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,820,62,1,100,1,0,2,99,99,1,2,4,7,1
2012,31,37,56,1,9998,0,99998,0,820,57,2,100,1,0,2,99,99,1,2,4,7,2
2012,31,37,56,1,9998,0,99998,0,710,62,2,100,4,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,600,77,1,100,4,0,2,99,99,1,1,1,7,1
2012,31,37,56,1,9998,0,99998,0,500,37,2,100,6,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,500,4,2,100,9,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,500,8,1,100,9,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,600,75,1,200,4,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,740,27,1,100,1,0,2,99,99,1,1,97,7,1
2012,31,37,56,1,9998,0,99998,0,740,28,2,100,1,0,2,99,99,1,1,97,7,2
2012,31,37,56,1,9998,0,99998,0,740,8,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,842,29,2,100,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,842,31,1,100,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,842,3,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,842,8,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,63,1,100,1,0,2,99,99,1,2,97,6,1
2012,31,37,56,1,9998,0,99998,0,720,60,2,100,1,0,2,99,99,1,2,97,6,2
2012,31,37,56,1,9998,0,99998,0,720,35,1,100,1,0,1,10,99,99,99,97,2,2
2012,31,37,56,1,9998,0,99998,0,720,3,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,9,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,35,2,100,1,0,2,99,99,1,2,2,2,2
2012,31,37,56,1,9998,0,99998,0,500,68,1,100,5,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,470,68,2,100,5,0,2,99,99,1,2,5,6,1
2012,31,37,56,1,9998,0,99998,0,820,65,1,200,1,0,2,99,99,1,2,5,6,2
2012,31,37,56,1,9998,0,99998,0,820,57,2,200,1,0,2,99,99,1,2,5,6,1
2012,31,37,56,1,9998,0,99998,0,842,50,1,100,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,842,49,2,100,1,0,2,99,99,1,2,97,7,2
2012,31,37,56,1,9998,0,99998,0,842,19,2,100,6,0,2,99,99,1,2,3,7,2
2012,31,37,56,1,9998,37097,99998,0,842,31,1,100,1,0,1,5,99,99,99,1,6,1
2012,31,37,56,1,9998,37097,99998,0,842,33,2,100,1,0,1,7,99,99,99,1,6,1
2012,31,37,56,1,9998,0,99998,0,740,35,2,100,1,0,2,99,99,1,1,1,3,1
2012,31,37,56,1,9998,0,99998,0,740,30,1,100,1,0,2,99,99,1,1,1,3,2
2012,31,37,56,1,9998,0,99998,0,740,12,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,820,62,1,100,1,0,2,99,99,1,2,6,7,2
2012,31,37,56,1,9998,0,99998,0,820,50,2,100,1,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,37097,99998,0,841,51,1,100,1,0,2,99,99,1,1,1,7,1
2012,31,37,56,1,9998,37097,99998,0,841,50,2,100,1,0,2,99,99,1,2,1,7,2
2012,31,37,56,1,9998,37097,99998,0,841,20,1,100,6,0,0,99,6,99,99,99,7,2
2012,31,37,56,1,9998,0,99998,0,720,79,2,100,5,0,2,99,99,1,1,7,7,1
2012,31,37,56,1,9998,0,99998,0,100,37,1,100,6,0,0,99,6,99,99,99,7,2
2012,31,37,56,1,9998,0,99998,0,100,21,2,200,6,0,2,99,99,1,1,8,6,1
2012,31,37,56,1,9998,0,99998,0,100,1,2,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,2,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,6,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,62,2,200,4,0,2,99,99,1,2,2,6,1
2012,31,37,56,1,9998,0,99998,0,300,25,1,100,6,0,1,7,99,99,99,1,5,1
2012,31,37,56,1,9998,0,99998,0,470,28,2,100,6,0,2,99,99,1,2,3,6,1
2012,31,37,56,1,9998,0,99998,0,470,2,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,730,59,1,100,3,0,0,99,9,99,99,99,3,1
2012,31,37,56,1,9998,37155,99998,0,210,32,2,300,6,0,2,99,99,1,1,4,5,1
2012,31,37,56,1,9998,37155,99998,0,210,8,2,300,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,600,72,1,200,4,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,210,56,2,100,3,0,2,99,99,1,1,5,2,1
2012,31,37,56,1,9998,37155,99998,0,100,47,1,200,1,0,2,99,99,1,1,3,7,2
2012,31,37,56,1,9998,37155,99998,0,100,48,2,200,1,0,2,99,99,1,1,3,5,1
2012,31,37,56,1,9998,0,99998,0,100,21,2,100,6,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,0,1,100,9,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,2,1,100,9,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,22,1,100,6,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,23,1,100,6,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,23,2,100,6,100,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,710,35,2,100,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,710,10,1,100,9,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,710,15,1,100,6,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,710,12,1,100,9,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,710,34,1,100,6,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,470,66,2,100,5,0,1,11,99,99,99,97,7,1
2012,31,37,56,1,9998,0,99998,0,841,39,1,100,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,841,37,2,100,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,841,4,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,841,7,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37097,99998,0,720,38,2,100,1,0,1,7,99,99,99,1,7,1
2012,31,37,56,1,9998,37097,99998,0,720,45,1,100,1,0,2,99,99,1,1,6,7,1
2012,31,37,56,1,9998,37097,99998,0,720,11,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37097,99998,0,720,12,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37097,99998,0,720,16,2,100,6,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,830,38,1,200,1,0,0,99,8,99,99,99,6,1
2012,31,37,56,1,9998,0,99998,0,830,32,2,200,1,0,2,99,99,1,1,97,6,2
2012,31,37,56,1,9998,0,99998,0,830,11,2,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,300,41,1,100,4,0,0,99,4,99,99,99,5,1
2012,31,37,56,1,9998,0,99998,0,820,85,2,100,5,0,2,99,99,97,97,97,7,1
2012,31,37,56,1,9998,0,99998,0,100,53,1,200,4,0,2,99,99,1,1,9,7,1
2012,31,37,56,1,9998,37097,99998,0,842,55,2,100,1,0,2,99,99,1,2,3,6,1
2012,31,37,56,1,9998,37097,99998,0,842,57,1,100,1,0,2,99,99,1,2,3,6,2
2012,31,37,56,1,9998,0,99998,0,841,46,1,100,1,0,2,99,99,1,2,1,2,1
2012,31,37,56,1,9998,0,99998,0,841,44,2,100,1,0,2,99,99,1,2,3,2,2
2012,31,37,56,1,9998,0,99998,0,841,14,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37155,99998,0,600,49,1,100,4,0,0,99,1,99,99,99,5,1
2012,31,37,56,1,9998,37155,99998,0,600,10,2,300,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37155,99998,0,600,40,2,300,4,0,2,99,99,1,1,7,7,2
2012,31,37,56,1,9998,37155,99998,0,300,53,1,100,4,0,2,99,99,1,1,7,6,1
2012,31,37,56,1,9998,37155,99998,0,300,15,2,100,6,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37155,99998,0,300,17,1,100,6,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37155,99998,0,100,42,2,200,1,0,2,99,99,1,1,3,96,2
2012,31,37,56,1,9998,37155,99998,0,100,37,1,200,1,0,2,99,99,1,1,3,96,1
2012,31,37,56,1,9998,37155,99998,0,100,9,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,37155,99998,0,100,13,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,500,80,2,100,4,0,2,99,99,1,2,97,7,1
2012,31,37,56,1,9998,0,99998,0,500,85,2,100,1,0,2,99,99,1,2,97,6,2
2012,31,37,56,1,9998,0,99998,0,500,85,1,100,1,0,2,99,99,1,2,97,6,2
2012,31,37,56,1,9998,0,99998,0,470,34,2,100,1,100,0,99,3,99,99,99,6,1
2012,31,37,56,1,9998,0,99998,0,470,25,1,100,1,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,470,12,1,100,9,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,470,13,1,100,9,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,470,16,2,100,6,100,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,470,18,1,100,6,100,0,99,3,99,99,99,6,2
2012,31,37,56,1,9998,0,99998,0,730,61,2,100,5,0,2,99,99,1,1,5,7,1
2012,31,37,56,1,9998,0,99998,0,842,41,2,100,1,0,0,99,96,99,99,99,96,1
2012,31,37,56,1,9998,0,99998,0,842,39,1,100,1,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,842,3,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,842,4,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,842,74,1,100,5,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,830,80,1,100,5,0,2,99,99,1,1,97,7,1
2012,31,37,56,1,9998,0,99998,0,830,47,1,100,6,0,2,99,99,1,1,97,7,2
2012,31,37,56,1,9998,0,99998,0,830,53,1,100,6,0,98,99,99,99,99,99,7,2
2012,31,37,56,1,9998,0,99998,0,210,72,1,200,5,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,37057,99998,0,710,68,1,100,5,0,2,99,99,1,1,9,7,1
2012,31,37,56,1,9998,0,99998,0,830,55,1,100,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,1,9998,0,99998,0,830,50,2,100,1,0,0,99,6,99,99,99,7,2
2012,31,37,56,1,9998,0,99998,0,600,70,2,100,1,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,600,73,1,100,1,0,2,99,99,1,2,5,7,2
2012,31,37,56,1,9998,0,99998,0,600,27,2,100,4,0,2,99,99,1,2,5,7,2
2012,31,37,56,1,9998,0,99998,0,600,8,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,600,25,1,200,1,0,98,99,99,99,99,99,96,2
2012,31,37,56,1,9998,0,99998,0,600,29,2,200,1,0,2,99,99,1,2,96,96,1
2012,31,37,56,1,9998,0,99998,0,600,5,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,600,8,2,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,740,25,1,100,6,0,1,5,99,99,99,1,5,1
2012,31,37,56,1,9998,37097,99998,0,830,76,1,100,1,0,2,99,99,1,2,7,7,2
2012,31,37,56,1,9998,37097,99998,0,830,74,2,100,1,0,2,99,99,1,2,7,7,1
2012,31,37,56,1,9998,0,99998,0,842,59,2,100,6,0,2,99,99,1,2,97,7,1
2012,31,37,56,1,9998,0,99998,0,842,53,2,100,4,0,2,99,99,1,2,97,7,1
2012,31,37,56,1,9998,0,99998,0,730,32,1,100,1,0,2,99,99,1,1,1,7,2
2012,31,37,56,1,9998,0,99998,0,730,30,2,100,1,0,2,99,99,1,1,5,7,1
2012,31,37,56,1,9998,0,99998,0,730,2,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,730,2,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,730,13,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,730,85,2,100,5,0,2,99,99,1,1,97,7,2
2012,31,37,56,1,9998,37097,99998,0,740,80,2,100,5,0,2,99,99,1,2,3,7,1
2012,31,37,56,1,9998,0,99998,0,100,56,2,200,1,0,2,99,99,1,2,7,7,2
2012,31,37,56,1,9998,0,99998,0,100,57,1,200,1,0,2,99,99,1,2,7,7,1
2012,31,37,56,1,9998,0,99998,0,470,79,2,100,5,0,2,99,99,1,2,1,6,1
2012,31,37,56,1,9998,0,99998,0,100,49,2,200,3,0,2,99,99,1,1,5,7,1
2012,31,37,56,1,9998,0,99998,0,100,11,2,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,100,32,2,200,3,0,2,99,99,1,97,97,5,1
2012,31,37,56,1,9998,0,99998,0,830,59,2,100,4,0,1,97,99,99,99,1,7,1
2012,31,37,56,1,9998,0,99998,0,830,25,1,100,6,0,2,99,99,1,1,1,7,2
2012,31,37,56,1,9998,0,99998,0,600,85,2,100,5,0,0,99,1,99,99,99,7,1
2012,31,37,56,1,9998,0,99998,0,820,31,1,100,6,0,0,99,6,99,99,99,2,1
2012,31,37,56,1,9998,0,99998,0,820,1,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,820,7,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,820,10,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,820,28,2,100,6,0,1,5,99,99,99,5,2,2
2012,31,37,56,1,9998,0,99998,0,710,27,2,100,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,710,38,1,300,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,710,3,1,300,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,710,5,1,300,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,740,50,2,100,1,0,2,99,99,1,2,5,7,1
2012,31,37,56,1,9998,0,99998,0,740,57,1,100,1,0,2,99,99,1,2,5,7,2
2012,31,37,56,1,9998,0,99998,0,843,65,2,100,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,843,80,1,100,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,37097,99998,0,300,73,1,100,1,0,2,99,99,1,1,97,7,1
2012,31,37,56,1,9998,37097,99998,0,300,63,2,100,1,0,2,99,99,1,1,5,7,2
2012,31,37,56,1,9998,0,99998,0,841,52,1,100,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,841,42,2,100,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,841,2,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,841,3,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,841,7,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,841,19,1,100,6,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,730,39,1,100,4,0,0,99,7,99,99,99,3,1
2012,31,37,56,1,9998,0,99998,0,842,39,2,100,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,842,37,1,100,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,1,9998,0,99998,0,430,80,1,100,1,0,98,99,99,99,99,99,7,2
2012,31,37,56,1,9998,0,99998,0,430,74,2,100,1,0,98,99,99,99,99,99,7,1
2012,31,37,56,1,9998,37155,99998,0,600,44,1,300,1,0,2,99,99,1,1,7,7,1
2012,31,37,56,1,9998,37155,99998,0,600,42,2,300,1,0,2,99,99,1,1,7,7,1
2012,31,37,56,1,9998,0,99998,0,841,43,1,100,1,0,1,5,99,99,99,1,7,1
2012,31,37,56,1,9998,0,99998,0,841,39,2,100,1,0,2,99,99,1,1,1,7,2
2012,31,37,56,1,9998,0,99998,0,841,5,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,841,7,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,710,45,1,100,1,0,0,99,6,99,99,99,7,1
2012,31,37,56,1,9998,0,99998,0,710,40,2,100,1,0,98,99,99,99,99,99,7,2
2012,31,37,56,1,9998,0,99998,0,710,20,2,100,6,0,1,2,99,99,99,1,7,2
2012,31,37,56,1,9998,0,99998,0,820,52,1,100,1,0,2,99,99,1,1,2,7,1
2012,31,37,56,1,9998,0,99998,0,820,49,2,100,1,0,2,99,99,1,1,4,7,1
2012,31,37,56,1,9998,0,99998,0,720,36,1,100,4,0,0,99,6,99,99,99,2,1
2012,31,37,56,1,9998,0,99998,0,720,7,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,12,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,1,9998,0,99998,0,720,31,2,100,4,0,2,99,99,1,1,7,2,2
2012,31,37,56,1,9998,0,99998,0,720,3,1,100,9,0,99,99,99,99,99,99,99,9
