"YEAR","REGION","STATEFIP","STATECENSUS","METRO","METAREA","COUNTY","METFIPS","INDIVIDCC","FAMINC","PERNUM","WTFINL","AGE","SEX","RACE","MARST","CITIZEN","HISPAN","VOTEREG","VOWHYNOT","VOYNOTREG","VOTEHOW","VOTEWHEN","VOREGHOW","VOTERES","VOTERESP"
2014,31,37,56,2,1521,37119,16740,1,710,1,2907.3847,54,1,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,710,2,2733.9163,54,2,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,841,1,4613.1522,34,1,300,1,0,0,98,99,99,99,99,99,99,1
2014,31,37,56,2,3122,0,24660,0,841,2,3661.003,32,2,300,1,0,0,98,99,99,99,99,99,99,2
2014,31,37,56,2,3122,0,24660,0,841,3,4823.4877,7,2,300,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,1,3085.1048,67,1,100,1,0,0,2,99,99,1,1,1,7,2
2014,31,37,56,2,1521,37119,16740,1,841,2,3097.0761,65,2,100,1,0,0,2,99,99,1,1,1,7,1
2014,31,37,56,2,1521,37119,16740,0,600,1,3530.927,60,2,200,3,2,0,2,99,99,1,2,7,7,1
2014,31,37,56,2,1521,37119,16740,0,600,2,4251.4415,16,2,200,6,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,0,600,3,4858.0499,21,2,200,6,0,0,0,99,9,99,99,99,7,2
2014,31,37,56,2,1521,37119,16740,0,600,4,4897.8046,24,1,200,6,0,0,2,99,99,1,1,97,7,2
2014,31,37,56,2,1521,37119,16740,1,841,1,3078.1695,49,2,100,1,0,0,1,7,99,99,99,3,6,1
2014,31,37,56,2,1521,37119,16740,1,841,2,3006.7793,46,1,100,1,0,0,2,99,99,1,1,1,6,1
2014,31,37,56,2,6642,0,39580,0,720,1,3527.0886,35,1,200,6,0,0,1,2,99,99,99,1,6,1
2014,31,37,56,2,1521,37119,16740,0,430,1,2546.5088,27,1,651,6,0,0,0,99,9,99,99,99,99,1
2014,31,37,56,2,1521,37119,16740,1,710,1,3621.1961,62,2,200,4,0,0,2,99,99,1,1,5,6,1
2014,31,37,56,2,1521,37119,16740,1,710,2,3405.3534,50,1,200,6,0,0,2,99,99,2,2,5,6,2
2014,31,37,56,2,1521,37119,16740,1,841,1,3330.453,79,1,100,1,0,0,2,99,99,1,2,5,7,1
2014,31,37,56,2,1521,37119,16740,1,841,2,3503.633,80,2,100,1,0,0,2,99,99,1,2,5,7,1
2014,31,37,56,2,1521,37119,16740,1,600,1,3607.8829,24,2,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,600,2,2765.3797,43,1,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,600,3,2759.0443,4,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,2560,0,22180,0,710,1,4724.3212,23,2,200,6,3,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,2560,0,22180,0,710,2,0,23,1,200,3,3,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,0,16740,0,730,1,2895.2445,79,2,100,1,0,0,2,99,99,1,1,97,7,2
2014,31,37,56,2,1521,0,16740,0,730,2,2782.884,78,1,100,1,0,0,2,99,99,1,1,97,7,1
2014,31,37,56,2,3122,0,24660,0,710,1,3607.8829,21,2,100,6,0,0,98,99,99,99,99,99,5,1
2014,31,37,56,2,3122,0,24660,0,710,2,3283.3544,24,1,100,6,0,0,98,99,99,99,99,99,5,2
2014,31,37,56,2,6641,0,20500,0,830,1,2729.8673,71,1,100,1,0,0,0,99,1,99,99,99,4,1
2014,31,37,56,2,6641,0,20500,0,830,2,2728.2452,72,2,100,1,0,0,0,99,1,99,99,99,4,2
2014,31,37,56,2,3122,0,24660,0,830,1,2996.3601,27,2,100,1,0,0,2,99,99,1,1,3,4,1
2014,31,37,56,2,3122,0,24660,0,830,2,2717.0419,29,1,100,1,0,0,2,99,99,1,1,3,4,2
2014,31,37,56,2,3122,0,24660,0,830,3,3422.6565,0,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,2560,0,22180,0,820,1,3324.4179,39,1,100,3,0,0,1,3,99,99,99,5,4,1
2014,31,37,56,2,1521,37119,16740,1,841,1,3595.8295,54,1,100,1,0,0,2,99,99,1,1,9,7,2
2014,31,37,56,2,1521,37119,16740,1,841,2,3487.1093,54,2,100,1,0,0,2,99,99,1,1,9,7,1
2014,31,37,56,2,1521,37119,16740,1,841,3,2698.9866,15,2,100,6,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,820,1,3091.0453,59,2,100,4,2,0,2,99,99,1,2,1,7,1
2014,31,37,56,2,3121,37067,49180,0,730,1,3236.2135,25,2,100,6,0,0,2,99,99,1,1,1,5,1
2014,31,37,56,2,6642,37183,39580,0,720,1,3891.6078,45,1,100,6,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,3121,37067,49180,0,740,1,3069.1488,32,2,200,6,0,0,2,99,99,1,1,9,5,1
2014,31,37,56,2,3121,37067,49180,0,740,2,4604.2913,11,2,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3121,37067,49180,0,740,3,5840.751,12,2,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3121,37067,49180,0,740,4,3455.9493,14,2,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,600,1,3020.532,38,2,200,6,0,0,2,99,99,1,1,1,6,1
2014,31,37,56,2,1521,37119,16740,1,600,2,3396.5942,7,1,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,0,16740,0,720,1,3848.8804,29,1,200,6,0,0,98,99,99,99,99,99,99,1
2014,31,37,56,2,1521,37119,16740,1,740,1,3962.3246,39,2,200,6,0,0,2,99,99,1,1,97,5,1
2014,31,37,56,2,1521,37119,16740,1,830,1,2999.0514,33,1,100,6,0,0,2,99,99,1,1,3,99,1
2014,31,37,56,2,6642,0,39580,0,830,1,2905.8727,58,2,100,4,0,0,2,99,99,1,1,3,7,1
2014,31,37,56,2,1521,37119,16740,1,710,1,2810.3743,41,1,100,1,0,0,2,99,99,1,1,1,5,1
2014,31,37,56,2,1521,37119,16740,1,710,2,3268.3559,28,2,100,1,0,0,1,5,99,99,99,1,5,2
2014,31,37,56,2,1521,37119,16740,1,720,1,3174.0973,26,1,100,6,0,0,2,99,99,1,1,5,4,1
2014,31,37,56,2,6642,0,39580,0,470,1,4137.1766,29,2,100,6,3,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,470,2,4327.9113,4,1,100,9,0,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,470,3,3621.9886,12,1,100,9,0,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,470,4,2874.9092,42,1,100,6,3,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,1,3610.4858,64,2,100,1,0,0,2,99,99,1,1,3,7,1
2014,31,37,56,2,1521,37119,16740,1,841,2,3891.0613,63,1,100,1,0,0,2,99,99,1,1,3,7,2
2014,31,37,56,2,1521,37119,16740,1,430,1,3146.815,44,2,100,1,0,0,1,2,99,99,99,1,5,1
2014,31,37,56,2,1521,37119,16740,1,430,2,2991.5681,44,1,100,1,0,0,1,2,99,99,99,1,5,2
2014,31,37,56,2,1521,37119,16740,1,430,3,3923.2938,21,2,100,6,0,0,1,2,99,99,99,1,5,2
2014,31,37,56,2,1521,37119,16740,1,430,4,3085.8715,47,1,100,4,0,0,98,99,99,99,99,99,5,2
2014,31,37,56,2,6642,0,39580,0,830,1,2633.9368,41,2,100,4,0,0,2,99,99,1,2,97,7,1
2014,31,37,56,2,1521,37119,16740,1,100,1,2905.8727,59,2,100,3,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,830,1,2664.2774,80,2,100,1,0,0,2,99,99,1,1,1,7,2
2014,31,37,56,2,6642,0,39580,0,830,2,2578.1031,80,1,100,1,0,0,1,1,99,99,99,1,7,2
2014,31,37,56,2,6642,0,39580,0,730,1,3172.8498,39,2,100,6,0,0,2,99,99,1,2,1,7,1
2014,31,37,56,2,3122,0,24660,0,500,1,4672.4918,22,1,200,6,0,0,0,99,3,99,99,99,4,1
2014,31,37,56,2,3122,0,24660,0,500,2,4172.1258,48,2,200,6,0,0,0,99,3,99,99,99,4,2
2014,31,37,56,2,3122,0,24660,0,500,3,3086.9104,19,1,200,6,0,0,0,99,3,99,99,99,4,2
2014,31,37,56,2,6641,0,20500,0,600,1,3930.2596,46,1,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,600,2,3172.8498,36,2,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,830,1,3184.6763,27,1,651,6,3,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,830,2,3022.4025,27,2,651,6,3,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,843,1,2946.9636,64,2,100,1,0,0,2,99,99,1,1,7,7,1
2014,31,37,56,2,1521,37119,16740,1,843,2,2922.3795,66,1,100,1,0,0,2,99,99,1,1,7,7,2
2014,31,37,56,2,3122,0,24660,0,841,1,3131.4718,42,2,200,1,0,0,98,99,99,99,99,99,99,1
2014,31,37,56,2,3122,0,24660,0,841,2,3897.1699,49,1,200,1,0,0,98,99,99,99,99,99,99,2
2014,31,37,56,2,3122,0,24660,0,600,1,3561.7962,30,2,200,1,0,0,0,99,6,99,99,99,7,1
2014,31,37,56,2,3122,0,24660,0,600,2,3091.1745,33,1,100,1,0,0,2,99,99,1,1,97,7,2
2014,31,37,56,2,1521,37119,16740,1,841,1,3423.0609,43,1,200,1,0,0,2,99,99,1,1,97,4,2
2014,31,37,56,2,1521,37119,16740,1,841,2,3131.4718,41,2,200,1,0,0,1,11,99,99,99,7,6,1
2014,31,37,56,2,1521,37119,16740,1,841,3,4177.907,4,2,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,4,3795.4757,13,2,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,5,2905.7803,19,1,200,6,0,0,2,99,99,1,1,4,6,2
2014,31,37,56,2,1521,37119,16740,1,841,6,3795.4757,13,2,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,600,1,3643.7167,22,2,100,6,0,0,0,99,6,99,99,99,4,2
2014,31,37,56,2,1521,37119,16740,1,600,2,3102.8171,26,1,100,6,0,0,0,99,6,99,99,99,4,1
2014,31,37,56,2,6642,0,39580,0,710,1,3647.5158,28,2,200,6,0,0,2,99,99,1,1,1,6,1
2014,31,37,56,2,6642,0,39580,0,710,2,3527.0886,37,1,200,6,0,0,1,3,99,99,99,1,5,2
2014,31,37,56,2,3121,37067,49180,0,830,1,3084.7745,58,2,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,3121,37067,49180,0,830,2,2999.8985,53,1,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,430,1,3050.5322,35,2,200,4,0,0,2,99,99,1,1,5,7,2
2014,31,37,56,2,3122,0,24660,0,430,2,5840.751,12,2,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,430,3,3530.927,61,2,200,4,0,0,2,99,99,1,1,5,7,1
2014,31,37,56,2,3122,0,24660,0,430,4,4552.8299,9,2,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,430,5,3756.6431,12,1,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,1,5491.1228,41,1,200,1,3,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,2,3710.7485,46,2,100,1,3,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,3,3476.2655,14,2,100,9,0,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,4,4248.0455,20,1,100,6,3,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,5,3083.5532,76,2,100,1,3,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,6,3094.7932,80,1,100,1,3,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,7,3698.4742,5,1,100,9,3,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,8,4137.1766,26,2,100,1,3,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,9,3721.5257,29,1,100,1,3,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,842,1,3648.7751,62,2,100,4,0,0,2,99,99,1,1,8,7,1
2014,31,37,56,2,1521,37119,16740,1,842,2,3363.5313,75,1,100,5,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,830,1,3197.897,58,1,200,4,0,0,2,99,99,1,1,6,7,1
2014,31,37,56,2,1521,37119,16740,1,720,1,3102.8171,27,1,100,6,0,0,2,99,99,1,2,1,6,1
2014,31,37,56,2,6642,37183,39580,0,842,1,3176.4855,36,2,100,1,0,0,0,99,6,99,99,99,7,1
2014,31,37,56,2,6642,37183,39580,0,842,2,2765.3797,40,1,100,1,0,0,2,99,99,1,1,97,7,2
2014,31,37,56,2,6642,37183,39580,0,842,3,4240.1664,0,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,842,4,3914.4012,3,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,842,5,3223.4222,8,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,730,1,3202.0305,24,2,100,6,0,0,1,5,99,99,99,3,4,1
2014,31,37,56,2,1521,37119,16740,1,730,2,2744.0278,25,1,100,6,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,600,1,4593.5024,41,2,200,6,0,0,1,4,99,99,99,97,4,1
2014,31,37,56,2,6642,37183,39580,0,600,1,3552.1451,31,2,200,6,0,0,0,99,6,99,99,99,5,1
2014,31,37,56,2,6642,37183,39580,0,600,2,4236.5859,6,1,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,100,1,3607.8829,22,2,100,6,0,0,0,99,3,99,99,99,5,1
2014,31,37,56,2,1521,37119,16740,1,100,2,3607.8829,20,2,100,6,0,0,0,99,1,99,99,99,5,2
2014,31,37,56,2,1521,37119,16740,1,100,3,3607.8829,22,2,100,6,0,0,0,99,6,99,99,99,6,2
2014,31,37,56,2,1521,37119,16740,1,843,1,2853.5014,37,1,100,1,0,0,1,5,99,99,99,6,7,1
2014,31,37,56,2,1521,37119,16740,1,843,2,2518.9484,36,2,100,1,0,0,1,5,99,99,99,6,7,2
2014,31,37,56,2,1521,37119,16740,1,843,3,3456.6506,0,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,843,4,2591.3594,2,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,720,1,2904.8633,61,2,100,1,0,0,1,7,99,99,99,1,6,1
2014,31,37,56,2,3122,0,24660,0,720,2,2633.1462,64,1,100,1,0,0,0,99,6,99,99,99,6,1
2014,31,37,56,2,6642,37183,39580,0,820,1,3131.0565,55,1,100,6,0,0,2,99,99,1,1,97,7,1
2014,31,37,56,2,6642,0,39580,0,820,1,3607.3678,45,2,100,4,0,0,1,4,99,99,99,7,7,1
2014,31,37,56,2,6642,0,39580,0,820,2,3001.614,12,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,720,1,3466.1873,29,1,100,6,0,300,0,99,9,99,99,99,5,1
2014,31,37,56,2,1521,37119,16740,1,841,1,3848.8804,25,1,200,3,0,0,1,5,99,99,99,6,4,1
2014,31,37,56,2,1521,37119,16740,1,841,2,5939.8299,22,2,200,6,0,0,0,99,6,99,99,99,4,2
2014,31,37,56,2,6642,37183,39580,0,842,1,3197.897,59,1,200,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,842,2,3153.9246,56,2,200,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,710,1,3359.2059,38,1,100,2,3,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,710,2,3359.2059,36,1,100,6,3,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,0,710,1,3441.5834,62,2,801,1,0,0,1,1,99,99,99,1,7,1
2014,31,37,56,2,1521,37119,16740,0,710,2,3993.1677,64,1,200,1,0,0,1,96,99,99,99,1,7,2
2014,31,37,56,2,1521,37119,16740,0,710,3,3050.5322,39,2,200,6,0,0,0,99,4,99,99,99,7,2
2014,31,37,56,2,1521,37119,16740,1,710,1,4143.7824,50,2,200,4,0,0,2,99,99,1,1,9,6,1
2014,31,37,56,2,1521,37119,16740,1,710,2,4245.8529,64,1,200,6,0,0,0,99,8,99,99,99,6,2
2014,31,37,56,2,2560,0,22180,0,820,1,3369.7933,57,1,100,4,0,0,2,99,99,1,1,5,7,1
2014,31,37,56,2,3122,0,24660,0,470,1,3085.1048,65,1,100,6,0,0,2,99,99,1,2,1,5,1
2014,31,37,56,2,1521,37119,16740,1,600,1,3953.8972,56,1,200,6,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,600,2,3486.1494,18,1,200,6,0,0,0,99,2,99,99,99,4,1
2014,31,37,56,2,1521,37119,16740,1,600,3,3052.3947,54,2,100,6,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,300,1,3116.5207,46,1,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,300,2,3119.939,46,2,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,470,1,3714.8805,56,1,100,6,0,0,2,99,99,1,2,97,5,1
2014,31,37,56,2,6641,0,20500,0,730,1,3669.4316,29,2,100,6,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,0,16740,0,841,1,2905.8727,58,2,100,4,0,0,2,99,99,1,2,6,7,1
2014,31,37,56,2,1521,0,16740,0,841,2,2664.2774,79,2,100,5,0,0,2,99,99,1,2,6,7,2
2014,31,37,56,2,1521,37119,16740,1,842,1,3538.1002,37,2,200,1,0,0,1,5,99,99,99,6,7,1
2014,31,37,56,2,1521,37119,16740,1,842,2,4376.0675,34,1,200,1,0,0,1,5,99,99,99,97,7,2
2014,31,37,56,2,1521,37119,16740,1,842,3,5319.1058,10,1,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,842,4,3276.2217,15,2,200,2,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3121,37067,49180,0,470,1,3054.4376,59,2,100,5,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,500,1,6111.4312,23,1,200,6,0,0,0,99,1,99,99,99,5,2
2014,31,37,56,2,1521,37119,16740,1,500,2,6111.4312,23,1,200,6,0,0,0,99,1,99,99,99,5,2
2014,31,37,56,2,1521,37119,16740,1,500,3,3174.2091,23,1,300,6,0,0,0,99,1,99,99,99,5,1
2014,31,37,56,2,1521,37119,16740,1,841,1,2797.5196,59,1,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,2,2790.3753,67,2,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,842,1,3714.8805,58,1,100,1,2,0,2,99,99,1,1,3,5,1
2014,31,37,56,2,6641,0,20500,0,842,2,5022.7245,57,2,651,1,3,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,842,3,2885.7892,17,1,803,6,2,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,842,1,3595.8295,50,1,100,4,0,0,2,99,99,1,1,97,6,1
2014,31,37,56,2,6641,0,20500,0,841,1,3075.8956,46,2,100,1,0,0,2,99,99,1,1,1,7,1
2014,31,37,56,2,6641,0,20500,0,841,2,3129.428,47,1,100,1,2,0,2,99,99,1,1,1,7,2
2014,31,37,56,2,6641,0,20500,0,841,3,3548.0168,11,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,842,1,2893.6396,66,1,100,1,0,0,2,99,99,1,1,3,5,2
2014,31,37,56,2,6642,37183,39580,0,842,2,2917.9819,63,2,100,1,0,0,2,99,99,1,1,3,5,1
2014,31,37,56,2,6642,37183,39580,0,842,3,4091.2888,6,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,842,1,3119.5749,37,1,100,1,0,0,2,99,99,1,2,1,6,1
2014,31,37,56,2,6642,0,39580,0,842,2,3142.3975,37,2,100,1,0,0,2,99,99,1,1,1,6,2
2014,31,37,56,2,6642,0,39580,0,842,3,3796.5654,4,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,842,4,3233.8349,5,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,842,5,2954.8557,9,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,0,600,1,3530.927,60,2,200,6,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,0,600,2,4897.8046,24,1,200,6,0,0,1,96,99,99,99,97,99,2
2014,31,37,56,2,1521,37119,16740,0,600,3,3069.1488,34,2,200,6,0,0,2,99,99,1,1,97,99,2
2014,31,37,56,2,1521,37119,16740,0,600,4,4047.4648,3,1,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,0,600,5,3973.6634,9,1,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,0,600,6,4251.4415,16,2,200,6,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,740,1,3161.1176,36,1,651,6,2,0,1,5,99,99,99,1,7,1
2014,31,37,56,2,6641,0,20500,0,500,1,3392.5698,35,1,100,2,3,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,843,1,3935.877,46,1,200,3,0,0,1,4,99,99,99,1,6,1
2014,31,37,56,2,1521,37119,16740,1,841,1,4477.2505,22,2,200,6,0,0,0,99,9,99,99,99,5,1
2014,31,37,56,2,1521,37119,16740,1,841,2,4674.7807,2,1,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,3,4049.8991,25,1,200,6,0,0,0,99,9,99,99,99,5,2
2014,31,37,56,2,1521,37119,16740,0,820,1,4149.2799,27,1,100,6,3,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,0,820,2,3473.7973,23,1,100,6,3,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,2560,0,22180,0,730,1,3336.6534,59,1,100,4,0,0,0,99,9,99,99,99,5,1
2014,31,37,56,2,6641,0,20500,0,500,1,3419.2745,37,2,100,1,3,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,500,2,3392.5698,37,1,100,1,3,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,500,3,3641.8297,5,2,100,9,0,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,500,4,3370.9716,6,1,100,9,0,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,3121,37067,49180,0,500,1,3538.4315,85,2,100,5,0,0,2,99,99,1,1,6,7,1
2014,31,37,56,2,3121,37067,49180,0,300,1,2905.8727,55,2,100,3,0,0,0,99,1,99,99,99,4,1
2014,31,37,56,2,2560,0,22180,0,730,1,3762.7809,56,2,200,4,0,0,1,5,99,99,99,3,5,2
2014,31,37,56,2,2560,0,22180,0,730,2,3545.6649,53,1,200,6,0,0,1,5,99,99,99,3,5,1
2014,31,37,56,2,6642,0,39580,0,841,1,3185.9437,43,1,651,1,2,0,2,99,99,1,1,5,7,1
2014,31,37,56,2,6642,0,39580,0,841,2,3562.1956,41,2,651,1,2,0,2,99,99,1,1,5,7,1
2014,31,37,56,2,6642,0,39580,0,841,3,3966.2083,13,2,651,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,841,4,2905.5077,17,1,651,6,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,842,1,3085.1048,67,1,100,1,2,0,2,99,99,1,2,4,7,1
2014,31,37,56,2,6642,0,39580,0,842,2,3097.0761,65,2,100,1,2,0,2,99,99,1,2,4,7,2
2014,31,37,56,2,1521,37119,16740,1,842,1,3240.3234,33,2,100,1,0,0,1,1,99,99,99,1,6,1
2014,31,37,56,2,1521,37119,16740,1,842,2,2969.5575,34,1,100,1,0,0,2,99,99,1,1,1,6,2
2014,31,37,56,2,1521,37119,16740,1,842,3,3019.5473,1,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,842,4,3075.4783,2,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,842,5,3947.9252,9,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,100,1,3153.9246,60,2,200,4,0,0,2,99,99,2,2,3,6,1
2014,31,37,56,2,1521,0,16740,0,500,1,3427.7704,43,2,100,4,3,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,0,16740,0,500,2,3412.4966,16,2,100,6,0,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,0,16740,0,500,3,3021.6826,19,1,100,6,0,100,0,99,6,99,99,99,4,2
2014,31,37,56,2,1521,0,16740,0,500,4,4522.7757,80,1,100,4,3,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,600,1,3066.6182,68,2,100,1,0,0,2,99,99,1,1,1,7,2
2014,31,37,56,2,6642,37183,39580,0,600,2,3054.7646,66,1,100,1,0,0,1,1,99,99,99,1,7,2
2014,31,37,56,2,6642,37183,39580,0,842,1,2717.0419,25,1,100,1,0,0,2,99,99,1,2,1,5,1
2014,31,37,56,2,6642,37183,39580,0,842,2,2996.3601,28,2,100,1,0,0,2,99,99,1,2,1,5,1
2014,31,37,56,2,6642,0,39580,0,841,1,2782.884,80,1,100,3,0,0,2,99,99,1,1,4,7,1
2014,31,37,56,2,3122,0,24660,0,830,1,3834.8786,57,1,803,6,0,0,2,99,99,1,1,4,6,1
2014,31,37,56,2,3122,0,24660,0,740,1,3393.8597,61,1,801,2,0,0,2,99,99,1,2,5,7,1
2014,31,37,56,2,6641,0,20500,0,820,1,5939.8299,24,2,200,6,0,0,1,5,99,99,99,7,4,1
2014,31,37,56,2,6641,0,20500,0,820,2,10383.7182,1,2,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,820,3,4442.4344,2,1,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,820,4,4442.4344,4,1,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,820,5,4266.9333,25,2,200,6,0,0,1,5,99,99,99,7,4,2
